dataset,end-date,entity,entry-date,geojson,geometry,name,organisation-entity,point,prefix,reference,start-date,typology,address-text,article-4-direction,article-4-direction-rules,description,document-url,documentation-url,notes,organisation,uprn
article-4-direction-area,,5010000052,2021-11-11,,"MULTIPOLYGON (((1.086954 51.280676,1.087089 51.280573,1.087328 51.280699,1.086999 51.280952,1.086891 51.280888,1.087089 51.280734,1.086954 51.280676)))",HAVELOCK STREET 16 TO 20,75,POINT(1.087101 51.280752),article-4-direction-area,73003,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000053,2021-11-11,,"MULTIPOLYGON (((1.087524 51.281224,1.087863 51.280978,1.088146 51.281126,1.088010 51.281226,1.087801 51.281362,1.087683 51.281294,1.087524 51.281224)))",HAVELOCK STREET 31 TO 36,75,POINT(1.087838 51.281171),article-4-direction-area,73004,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000054,2021-11-11,,"MULTIPOLYGON (((1.088279 51.281058,1.088220 51.281058,1.086885 51.280363,1.087134 51.280168,1.088464 51.280856,1.088454 51.280900,1.088279 51.281058)))",HAVELOCK STREET 42 TO 66,75,POINT(1.087691 51.280619),article-4-direction-area,73005,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000055,2021-11-11,,"MULTIPOLYGON (((1.078403 51.278581,1.078294 51.278491,1.078025 51.278609,1.077923 51.278646,1.077876 51.278625,1.077884 51.278613,1.078393 51.278395,1.078530 51.278537,1.078403 51.278581)))","HAWKS LANE 17,18, STOUR STREET 74",75,POINT(1.078257 51.278518),article-4-direction-area,73006,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000056,2021-11-11,,"MULTIPOLYGON (((1.079091 51.278034,1.078989 51.278091,1.078879 51.278019,1.078963 51.277966,1.079091 51.278034)))",HAWKS LANE 1A,75,POINT(1.078982 51.278028),article-4-direction-area,73007,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000057,2021-11-11,,"MULTIPOLYGON (((1.079188 51.278165,1.079144 51.278137,1.079151 51.278133,1.079145 51.278129,1.079183 51.278105,1.079235 51.278135,1.079188 51.278165)))",HAWKS LANE 26A,75,POINT(1.079187 51.278135),article-4-direction-area,73008,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000058,2021-11-11,,"MULTIPOLYGON (((1.080075 51.279046,1.080392 51.278850,1.080553 51.278958,1.080544 51.278959,1.080565 51.278973,1.080556 51.278976,1.080592 51.279002,1.080602 51.279040,1.080579 51.279057,1.080588 51.279069,1.080571 51.279075,1.080562 51.279057,1.080529 51.279081,1.080451 51.279031,1.080313 51.279117,1.080452 51.279217,1.080355 51.279259,1.080275 51.279187,1.080075 51.279046)))",HIGH STREET 3 TO 7,75,POINT(1.080343 51.279035),article-4-direction-area,73009,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000059,2021-11-11,,"MULTIPOLYGON (((1.079410 51.279438,1.079519 51.279507,1.079515 51.279511,1.079653 51.279603,1.079514 51.279690,1.079266 51.279531,1.079410 51.279438)))","HIGH STREET 16,17",75,POINT(1.079460 51.279564),article-4-direction-area,73010,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000060,2021-11-11,,"MULTIPOLYGON (((1.078854 51.279785,1.078909 51.279747,1.079072 51.279850,1.079012 51.279886,1.078854 51.279785)))",HIGH STREET 22,75,POINT(1.078962 51.279817),article-4-direction-area,73011,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000061,2021-11-11,,"MULTIPOLYGON (((1.078731 51.280005,1.078631 51.279940,1.078736 51.279885,1.078771 51.279889,1.078881 51.279960,1.078767 51.280027,1.078731 51.280005)))",HIGH STREET 23,75,POINT(1.078757 51.279952),article-4-direction-area,73012,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000062,2021-11-11,,"MULTIPOLYGON (((1.076117 51.277249,1.075979 51.277147,1.076044 51.277113,1.076180 51.277215,1.076117 51.277249)))",HOSPITAL LANE 1 AND 2 HOOKERS ALMSHOUSES,75,POINT(1.076080 51.277181),article-4-direction-area,73013,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000063,2021-11-11,,"MULTIPOLYGON (((1.085310 51.277307,1.085048 51.277370,1.084914 51.277231,1.084897 51.277122,1.085221 51.277109,1.085310 51.277307)))",IVY LANE 1 TO 6,75,POINT(1.085099 51.277227),article-4-direction-area,73014,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000064,2021-11-11,,"MULTIPOLYGON (((1.085753 51.277107,1.085738 51.277054,1.086007 51.277033,1.086049 51.277042,1.086102 51.277202,1.085767 51.277245,1.085799 51.277323,1.085840 51.277316,1.085927 51.277520,1.085805 51.277548,1.085809 51.277557,1.085563 51.277606,1.085389 51.277274,1.085801 51.277210,1.085753 51.277107)))","IVY LANE 13A, LOVE LANE 1 TO 4, ST PAULS TERRACE 1 TO 10",75,POINT(1.085738 51.277325),article-4-direction-area,73015,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000065,2021-11-11,,"MULTIPOLYGON (((1.086378 51.277172,1.086188 51.277206,1.086135 51.277012,1.086610 51.276944,1.086771 51.276903,1.086775 51.276910,1.087002 51.276864,1.087075 51.277001,1.086859 51.277013,1.086864 51.277025,1.086823 51.277029,1.086799 51.276975,1.086633 51.277002,1.086669 51.277081,1.086648 51.277112,1.086656 51.277133,1.086449 51.277178,1.086378 51.277172)))","IVY LANE 14,15 TO 18, LOVE LANE 19, 20",75,POINT(1.086545 51.277036),article-4-direction-area,73016,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,"SUBSEQUENT DEVELOPMENT, INCLUDES 21, 21A LOVE LANE, 1 TO 4 HOLTERS MEWS",,
article-4-direction-area,,5010000066,2021-11-11,,"MULTIPOLYGON (((1.087085 51.276836,1.087263 51.276798,1.087332 51.276940,1.087159 51.276967,1.087085 51.276836)))",IVY LANE 19 TO 21,75,POINT(1.087210 51.276884),article-4-direction-area,73017,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000067,2021-11-11,,"MULTIPOLYGON (((1.087219 51.276462,1.087350 51.276713,1.087067 51.276781,1.086908 51.276508,1.087219 51.276462)))",IVY LANE 35 TO 40,75,POINT(1.087133 51.276615),article-4-direction-area,73018,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000068,2021-11-11,,"MULTIPOLYGON (((1.074768 51.282377,1.074839 51.282341,1.074944 51.282419,1.074976 51.282422,1.075107 51.282352,1.075171 51.282399,1.074955 51.282513,1.074768 51.282377)))",KIRBY'S LANE 1 TO 4,75,POINT(1.074968 51.282422),article-4-direction-area,73019,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000069,2021-11-11,,"MULTIPOLYGON (((1.075128 51.282678,1.075010 51.282553,1.075165 51.282453,1.075295 51.282570,1.075309 51.282566,1.075338 51.282593,1.075128 51.282678)))",KIRBY'S LANE 5 TO 8,75,POINT(1.075163 51.282570),article-4-direction-area,73020,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000070,2021-11-11,,"MULTIPOLYGON (((1.075154 51.282747,1.075460 51.282611,1.075645 51.282519,1.075726 51.282464,1.075868 51.282560,1.076054 51.282418,1.076154 51.282473,1.076057 51.282540,1.076260 51.282655,1.075987 51.282824,1.075938 51.282837,1.075691 51.282963,1.075640 51.282926,1.075619 51.282937,1.075565 51.282892,1.075670 51.282841,1.075544 51.282737,1.075296 51.282860,1.075154 51.282747)))","KIRBY'S LANE, 8 TO 12 AND 14 TO 21 BECKETT MEWS, NORTH LANE1 TO 3 STEAM PACKET COTTAGES",75,POINT(1.075753 51.282690),article-4-direction-area,73021,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000071,2021-11-11,,"MULTIPOLYGON (((1.082506 51.282443,1.082308 51.282483,1.082097 51.282513,1.082066 51.282429,1.082004 51.282445,1.081733 51.281952,1.081885 51.281921,1.082032 51.281874,1.082281 51.282189,1.082214 51.282207,1.082322 51.282343,1.082401 51.282319,1.082506 51.282443)))","KNOTTS LANE FLATS 1 TO 53 AND WARDENS ACCOMMODATION, HOMESPIRE HOUSE",75,POINT(1.082083 51.282211),article-4-direction-area,73022,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000072,2021-11-11,,"MULTIPOLYGON (((1.081459 51.281925,1.081438 51.281879,1.081382 51.281788,1.081493 51.281775,1.081541 51.281854,1.081516 51.281906,1.081459 51.281925)))",KNOTTS LANE 18,75,POINT(1.081469 51.281842),article-4-direction-area,73023,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000073,2021-11-11,,"MULTIPOLYGON (((1.086485 51.279758,1.086453 51.279708,1.086410 51.279708,1.086319 51.279559,1.086093 51.279592,1.086082 51.279559,1.085975 51.279388,1.086221 51.279310,1.086274 51.279380,1.086252 51.279392,1.086326 51.279473,1.086390 51.279599,1.086419 51.279614,1.086617 51.279577,1.086700 51.279719,1.086485 51.279758)))","LADY WOOTTON'S GREEN, DIOCESAN HOUSE",75,POINT(1.086306 51.279537),article-4-direction-area,73024,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000074,2021-11-11,,"MULTIPOLYGON (((1.086583 51.279487,1.086494 51.279357,1.086534 51.279344,1.086453 51.279234,1.086605 51.279190,1.086691 51.279211,1.086837 51.279412,1.086583 51.279487)))","LADY WOOTTON'S GREEN, ALMONRY HOUSE",75,POINT(1.086637 51.279335),article-4-direction-area,73025,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000075,2021-11-11,,"MULTIPOLYGON (((1.068690 51.283654,1.068617 51.283604,1.068659 51.283575,1.068705 51.283602,1.068933 51.283432,1.068994 51.283453,1.068831 51.283595,1.068690 51.283654)))",LONDON ROAD 24,75,POINT(1.068813 51.283551),article-4-direction-area,73026,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000076,2021-11-11,,"MULTIPOLYGON (((1.068470 51.283303,1.068326 51.283482,1.068218 51.283412,1.068310 51.283346,1.068386 51.283273,1.068470 51.283303)))","LONDON ROAD 34, EIGHT BELLS P.H.",75,POINT(1.068347 51.283375),article-4-direction-area,73027,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000077,2021-11-11,,"MULTIPOLYGON (((1.067766 51.283357,1.067361 51.283397,1.067336 51.283389,1.067604 51.283044,1.067892 51.283125,1.067924 51.283164,1.067766 51.283357)))","LONDON ROAD 39, 40",75,POINT(1.067644 51.283234),article-4-direction-area,73028,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000078,2021-11-11,,"MULTIPOLYGON (((1.066624 51.283349,1.065689 51.283072,1.065844 51.282870,1.065828 51.282863,1.066045 51.282579,1.066991 51.282858,1.066624 51.283349)))",LONDON ROAD 47 TO 52,75,POINT(1.066337 51.282964),article-4-direction-area,73029,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000079,2021-11-11,,"MULTIPOLYGON (((1.065518 51.283023,1.063904 51.282545,1.063596 51.282972,1.063264 51.282874,1.063987 51.281931,1.065893 51.282526,1.065518 51.283023)))",LONDON ROAD 53 TO 56,75,POINT(1.064597 51.282509),article-4-direction-area,73030,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000080,2021-11-11,,"MULTIPOLYGON (((1.063519 51.281836,1.063132 51.282336,1.062889 51.282261,1.063240 51.281799,1.063519 51.281836)))",LONDON ROAD 58,75,POINT(1.063197 51.282057),article-4-direction-area,73031,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000081,2021-11-11,,"MULTIPOLYGON (((1.065442 51.282261,1.065643 51.281998,1.065672 51.282007,1.065761 51.281899,1.067075 51.282088,1.066655 51.282626,1.065442 51.282261)))",LONDON ROAD 60 TO 64,75,POINT(1.066268 51.282228),article-4-direction-area,73032,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000082,2021-11-11,,"MULTIPOLYGON (((1.068049 51.283041,1.068293 51.282718,1.068823 51.282865,1.068694 51.282954,1.068698 51.282967,1.068408 51.283157,1.068049 51.283041)))",LONDON ROAD 1 TO 10 ST DUNSTANS COURT,75,POINT(1.068407 51.282938),article-4-direction-area,73033,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,"SUBSEQUENT DEVELOPMENT, INCLUDES 11 TO 19 ST DUNSTANS COURT",,
article-4-direction-area,,5010000083,2021-11-11,,"MULTIPOLYGON (((1.087388 51.277402,1.087349 51.277279,1.087310 51.277111,1.087394 51.277102,1.087479 51.277390,1.087388 51.277402)))",LONGPORT 18,75,POINT(1.087392 51.277254),article-4-direction-area,73034,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000084,2021-11-11,,"MULTIPOLYGON (((1.087734 51.276279,1.087589 51.276164,1.087764 51.276076,1.087838 51.276134,1.087820 51.276143,1.087822 51.276156,1.087878 51.276196,1.087847 51.276213,1.087853 51.276218,1.087734 51.276279)))","LOWER CHANTRY LANE, ABBOTT BROS. DAIRIES OFFICE ( TO REAR OF 1 EDWARD ROAD)",75,POINT(1.087739 51.276178),article-4-direction-area,73035,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000085,2021-11-11,,"MULTIPOLYGON (((1.079666 51.277962,1.079640 51.277979,1.079603 51.277958,1.079593 51.277965,1.079552 51.277943,1.079562 51.277936,1.079391 51.277851,1.079506 51.277768,1.079596 51.277818,1.079640 51.277785,1.079610 51.277768,1.079913 51.277561,1.079804 51.277499,1.079859 51.277460,1.079718 51.277380,1.079727 51.277376,1.079711 51.277367,1.079794 51.277306,1.079689 51.277245,1.079734 51.277216,1.079422 51.277034,1.079507 51.276977,1.079442 51.276940,1.079567 51.276853,1.080430 51.277364,1.080208 51.277514,1.080212 51.277550,1.080534 51.277736,1.080570 51.277750,1.080557 51.277762,1.080541 51.277757,1.080527 51.277769,1.080527 51.277781,1.080476 51.277817,1.080457 51.277823,1.080438 51.277815,1.080094 51.278056,1.080156 51.278094,1.079997 51.278203,1.079913 51.278154,1.079920 51.278149,1.079764 51.278060,1.079781 51.278048,1.079695 51.278011,1.079720 51.277994,1.079666 51.277962)))","MARLOWE ARCADE 1 TO 20, ST MARGARETS STREET 10 TO 12, ROSE LANE 10 TO 16 (EVEN)",75,POINT(1.079960 51.277574),article-4-direction-area,73036,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,COMMERCIAL PROPERTIES,,
article-4-direction-area,,5010000086,2021-11-11,,"MULTIPOLYGON (((1.080467 51.281738,1.080451 51.281732,1.080493 51.281642,1.080592 51.281522,1.080693 51.281553,1.080778 51.281668,1.080765 51.281672,1.080802 51.281713,1.080641 51.281770,1.080544 51.281825,1.080454 51.281791,1.080467 51.281738)))",MILL LANE 13 TO 18,75,POINT(1.080610 51.281678),article-4-direction-area,73037,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000087,2021-11-11,,"MULTIPOLYGON (((1.088806 51.279013,1.088767 51.278891,1.088874 51.278881,1.088907 51.278975,1.088998 51.278963,1.089002 51.278974,1.089022 51.278972,1.089026 51.278983,1.088806 51.279013)))","MONASTERY STREET, MOUNT PLEASANT COTTAGE",75,POINT(1.088859 51.278951),article-4-direction-area,73038,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,,,
article-4-direction-area,,5010000088,2021-11-11,,"MULTIPOLYGON (((1.070121 51.283382,1.069823 51.283294,1.069774 51.283255,1.069761 51.283264,1.069468 51.283146,1.070001 51.282804,1.070277 51.282968,1.070125 51.283069,1.070321 51.283184,1.070121 51.283382)))","NEW STREET, ST DUNSTANS 1 TO 12, THE COACH HOUSE ADJOINING NO 1",75,POINT(1.069946 51.283107),article-4-direction-area,73039,1985-11-29,geography,,,,Article 4 Direction 1985,,http://documents.canterbury.gov.uk/publisher/mvc/listDocuments?identifier=Conservation&uidno=DIRECTION%201985,"THE COACH HOUSE, PREVIOUSLY CALLED WAREHOUSE",,
